speed_m_s,wet_thickness_m,dry_thickness_m,flow_rate_m3_s,capillary_number,reynolds_number,low_flow_limit_m,low_flow_margin,speed_margin,vacuum_min_pa,vacuum_max_pa,verdict,warning_codes
1.47138,3.90698e-06,8.43947e-07,2.87433e-07,0.147138,2.77852,1.86735e-05,0.209227,2.24622,7357.73,8557.73,not operable,RE_HIGH
1.47138,4.27521e-06,9.23487e-07,3.14523e-07,0.147138,3.04039,1.86735e-05,0.228946,2.24622,7091.23,8291.23,not operable,RE_HIGH
1.47138,4.67814e-06,1.01052e-06,3.44166e-07,0.147138,3.32694,1.86735e-05,0.250523,2.24622,6844.16,8044.16,not operable,RE_HIGH
1.47138,5.11904e-06,1.10576e-06,3.76603e-07,0.147138,3.64049,1.86735e-05,0.274134,2.24622,6614.53,7814.53,not operable,RE_HIGH
1.47138,5.60149e-06,1.20998e-06,4.12097e-07,0.147138,3.9836,1.86735e-05,0.299971,2.24622,6400.46,7600.46,not operable,RE_HIGH
1.47138,6.12942e-06,1.32401e-06,4.50936e-07,0.147138,4.35904,1.86735e-05,0.328242,2.24622,6200.22,7400.22,not operable,RE_HIGH
1.47138,6.7071e-06,1.4488e-06,4.93435e-07,0.147138,4.76987,1.86735e-05,0.359178,2.24622,6012.18,7212.18,not operable,RE_HIGH
1.47138,7.33923e-06,1.58534e-06,5.3994e-07,0.147138,5.21942,1.86735e-05,0.39303,2.24622,5834.82,7034.82,not operable,RE_HIGH
1.47138,8.03093e-06,1.73476e-06,5.90828e-07,0.147138,5.71134,1.86735e-05,0.430072,2.24622,5666.69,6866.69,not operable,RE_HIGH
1.47138,8.78782e-06,1.89826e-06,6.46512e-07,0.147138,6.24961,1.86735e-05,0.470605,2.24622,5506.44,6706.44,not operable,RE_HIGH
1.47138,9.61605e-06,2.07716e-06,7.07444e-07,0.147138,6.83862,1.86735e-05,0.514958,2.24622,5352.76,6552.76,not operable,RE_HIGH
1.47138,1.05223e-05,2.27293e-06,7.74119e-07,0.147138,7.48315,1.86735e-05,0.563492,2.24622,5204.4,6404.4,not operable,RE_HIGH
1.47138,1.1514e-05,2.48715e-06,8.47077e-07,0.147138,8.18841,1.86735e-05,0.616599,2.24622,5060.16,6260.16,not operable,RE_HIGH
1.47138,1.25992e-05,2.72155e-06,9.26912e-07,0.147138,8.96015,1.86735e-05,0.674712,2.24622,4918.86,6118.86,not operable,RE_HIGH
1.47138,1.37867e-05,2.97805e-06,1.01427e-06,0.147138,9.80462,1.86735e-05,0.738302,2.24622,4779.37,5979.37,not operable,RE_HIGH
1.47138,1.5086e-05,3.25873e-06,1.10986e-06,0.147138,10.7287,1.86735e-05,0.807885,2.24622,4640.55,5840.55,not operable,RE_HIGH
1.47138,1.65078e-05,3.56585e-06,1.21447e-06,0.147138,11.7398,1.86735e-05,0.884026,2.24622,4501.27,5701.27,not operable,RE_HIGH
1.47138,1.80636e-05,3.90192e-06,1.32893e-06,0.147138,12.8463,1.86735e-05,0.967343,2.24622,4360.4,5560.4,not operable,RE_HIGH
1.47138,1.97661e-05,4.26967e-06,1.45417e-06,0.147138,14.057,1.86735e-05,1.05851,2.24622,4216.8,5416.8,marginal,RE_HIGH
1.47138,2.1629e-05,4.67207e-06,1.59122e-06,0.147138,15.3818,1.86735e-05,1.15827,2.24622,4069.3,5269.3,marginal,RE_HIGH
1.47138,2.36675e-05,5.1124e-06,1.74119e-06,0.147138,16.8315,1.86735e-05,1.26744,2.24622,3916.71,5116.71,marginal,RE_HIGH
1.47138,2.58981e-05,5.59424e-06,1.9053e-06,0.147138,18.4179,1.86735e-05,1.38689,2.24622,3757.78,4957.78,marginal,RE_HIGH
1.47138,2.83389e-05,6.12148e-06,2.08487e-06,0.147138,20.1537,1.86735e-05,1.5176,2.24622,3591.23,4791.23,operable,RE_HIGH
1.47138,3.10098e-05,6.69841e-06,2.28136e-06,0.147138,22.0531,1.86735e-05,1.66063,2.24622,3415.7,4615.7,operable,RE_HIGH
1.47138,3.39323e-05,7.32972e-06,2.49637e-06,0.147138,24.1316,1.86735e-05,1.81714,2.24622,3229.77,4429.77,operable,RE_HIGH
1.47138,3.71304e-05,8.02052e-06,2.73165e-06,0.147138,26.4059,1.86735e-05,1.9884,2.24622,3031.94,4231.94,operable,RE_HIGH
1.47138,4.06298e-05,8.77644e-06,2.9891e-06,0.147138,28.8946,1.86735e-05,2.17581,2.24622,2820.58,4020.58,operable,RE_HIGH
1.47138,4.44591e-05,9.60359e-06,3.27081e-06,0.147138,31.6179,1.86735e-05,2.38087,2.24622,2594,3794,operable,RE_HIGH
1.47138,4.86492e-05,1.05087e-05,3.57908e-06,0.147138,34.5978,1.86735e-05,2.60526,2.24622,2350.34,3550.34,operable,RE_HIGH
1.47138,5.32343e-05,1.14991e-05,3.9164e-06,0.147138,37.8585,1.86735e-05,2.8508,2.24622,2087.63,3287.63,operable,RE_HIGH
1.47138,5.82515e-05,1.25829e-05,4.28551e-06,0.147138,41.4266,1.86735e-05,3.11948,2.24622,1803.75,3003.75,operable,RE_HIGH
1.47138,6.37415e-05,1.37688e-05,4.6894e-06,0.147138,45.3309,1.86735e-05,3.41348,2.24622,1496.37,2696.37,operable,RE_HIGH
1.47138,6.9749e-05,1.50665e-05,5.13137e-06,0.147138,49.6032,1.86735e-05,3.73519,2.24622,1163.02,2363.02,operable,RE_HIGH
1.47138,7.63227e-05,1.64864e-05,5.61499e-06,0.147138,54.2782,1.86735e-05,4.08722,2.24622,800.981,2000.98,operable,RE_HIGH
1.47138,8.35159e-05,1.80402e-05,6.14418e-06,0.147138,59.3938,1.86735e-05,4.47244,2.24622,407.315,1607.32,operable,RE_HIGH
1.47138,9.1387e-05,1.97405e-05,6.72326e-06,0.147138,64.9915,1.86735e-05,4.89395,2.24622,-21.1722,1178.83,operable,RE_HIGH
1.47138,0.0001,2.1601e-05,7.35691e-06,0.147138,71.1168,1.86735e-05,5.35519,2.24622,-487.959,712.041,not operable,RE_HIGH;FLOODING
1.67607,2e-07,4.3202e-08,1.67607e-08,0.167607,0.16202,2.03674e-05,0.00981961,1.97191,66524,67724,not operable,VERY_THIN
1.67607,2.18849e-07,4.72736e-08,1.83403e-08,0.167607,0.17729,2.03674e-05,0.0107451,1.97191,61260.2,62460.2,not operable,VERY_THIN
1.67607,2.39475e-07,5.1729e-08,2.00689e-08,0.167607,0.193999,2.03674e-05,0.0117578,1.97191,56449.5,57649.5,not operable,VERY_THIN
1.67607,2.62045e-07,5.66044e-08,2.19603e-08,0.167607,0.212283,2.03674e-05,0.0128659,1.97191,52052.9,53252.9,not operable,VERY_THIN
1.67607,2.86742e-07,6.19392e-08,2.403e-08,0.167607,0.23229,2.03674e-05,0.0140785,1.97191,48034.8,49234.8,not operable,VERY_THIN
1.67607,3.13767e-07,6.77768e-08,2.62948e-08,0.167607,0.254183,2.03674e-05,0.0154054,1.97191,44362.4,45562.4,not operable,VERY_THIN
1.67607,3.43339e-07,7.41646e-08,2.8773e-08,0.167607,0.278139,2.03674e-05,0.0168573,1.97191,41006.1,42206.1,not operable,VERY_THIN
1.67607,3.75698e-07,8.11544e-08,3.14848e-08,0.167607,0.304353,2.03674e-05,0.018446,1.97191,37938.5,39138.5,not operable,VERY_THIN
1.67607,4.11106e-07,8.8803e-08,3.44521e-08,0.167607,0.333037,2.03674e-05,0.0201845,1.97191,35134.8,36334.8,not operable,VERY_THIN
1.67607,4.49852e-07,9.71724e-08,3.76991e-08,0.167607,0.364425,2.03674e-05,0.0220868,1.97191,32572.2,33772.2,not operable,VERY_THIN
1.67607,4.92249e-07,1.06331e-07,4.12522e-08,0.167607,0.398771,2.03674e-05,0.0241685,1.97191,30229.9,31429.9,not operable,VERY_THIN
1.67607,5.38642e-07,1.16352e-07,4.51401e-08,0.167607,0.436354,2.03674e-05,0.0264463,1.97191,28088.8,29288.8,not operable,VERY_THIN
1.67607,5.89408e-07,1.27318e-07,4.93944e-08,0.167607,0.477479,2.03674e-05,0.0289388,1.97191,26131.7,27331.7,not operable,VERY_THIN
1.67607,6.44958e-07,1.39317e-07,5.40497e-08,0.167607,0.52248,2.03674e-05,0.0316662,1.97191,24342.6,25542.6,not operable,VERY_THIN
1.67607,7.05744e-07,1.52448e-07,5.91437e-08,0.167607,0.571723,2.03674e-05,0.0346506,1.97191,22707,23907,not operable,VERY_THIN
1.67607,7.72258e-07,1.66815e-07,6.47179e-08,0.167607,0.625606,2.03674e-05,0.0379164,1.97191,21211.6,22411.6,not operable,VERY_THIN
1.67607,8.45042e-07,1.82537e-07,7.08174e-08,0.167607,0.684568,2.03674e-05,0.0414899,1.97191,19844.2,21044.2,not operable,VERY_THIN
1.67607,9.24685e-07,1.99741e-07,7.74917e-08,0.167607,0.749087,2.03674e-05,0.0454002,1.97191,18593.9,19793.9,not operable,VERY_THIN
1.67607,1.01183e-06,2.18566e-07,8.47951e-08,0.167607,0.819686,2.03674e-05,0.049679,1.97191,17450.3,18650.3,not operable,VERY_THIN
1.67607,1.1072e-06,2.39165e-07,9.27868e-08,0.167607,0.896939,2.03674e-05,0.0543612,1.97191,16404.3,17604.3,not operable,VERY_THIN
1.67607,1.21155e-06,2.61706e-07,1.01532e-07,0.167607,0.981474,2.03674e-05,0.0594846,1.97191,15447.4,16647.4,not operable,VERY_THIN
1.67607,1.32573e-06,2.86371e-07,1.11101e-07,0.167607,1.07397,2.03674e-05,0.0650908,1.97191,14571.7,15771.7,not operable,RE_HIGH;VERY_THIN
1.67607,1.45068e-06,3.13361e-07,1.21572e-07,0.167607,1.17519,2.03674e-05,0.0712254,1.97191,13770.3,14970.3,not operable,RE_HIGH;VERY_THIN
1.67607,1.5874e-06,3.42894e-07,1.3303e-07,0.167607,1.28595,2.03674e-05,0.0779383,1.97191,13036.5,14236.5,not operable,RE_HIGH;VERY_THIN
1.67607,1.73701e-06,3.75211e-07,1.45567e-07,0.167607,1.40715,2.03674e-05,0.0852837,1.97191,12364.4,13564.4,not operable,RE_HIGH;VERY_THIN
1.67607,1.90072e-06,4.10574e-07,1.59287e-07,0.167607,1.53977,2.03674e-05,0.0933215,1.97191,11748.5,12948.5,not operable,RE_HIGH;VERY_THIN
1.67607,2.07986e-06,4.49269e-07,1.74299e-07,0.167607,1.68489,2.03674e-05,0.102117,1.97191,11184,12384,not operable,RE_HIGH
1.67607,2.27588e-06,4.91612e-07,1.90726e-07,0.167607,1.84369,2.03674e-05,0.111741,1.97191,10666.1,11866.1,not operable,RE_HIGH
1.67607,2.49037e-06,5.37945e-07,2.08702e-07,0.167607,2.01745,2.03674e-05,0.122272,1.97191,10190.7,11390.7,not operable,RE_HIGH
1.67607,2.72508e-06,5.88644e-07,2.28371e-07,0.167607,2.20759,2.03674e-05,0.133796,1.97191,9753.85,10953.9,not operable,RE_HIGH
1.67607,2.98191e-06,6.44123e-07,2.49895e-07,0.167607,2.41565,2.03674e-05,0.146406,1.97191,9352.11,10552.1,not operable,RE_HIGH
1.67607,3.26295e-06,7.0483e-07,2.73447e-07,0.167607,2.64332,2.03674e-05,0.160205,1.97191,8982.18,10182.2,not operable,RE_HIGH
1.67607,3.57048e-06,7.71258e-07,2.99218e-07,0.167607,2.89244,2.03674e-05,0.175303,1.97191,8641.05,9841.05,not operable,RE_HIGH
1.67607,3.90698e-06,8.43947e-07,3.27419e-07,0.167607,3.16505,2.03674e-05,0.191825,1.97191,8325.95,9525.95,not operable,RE_HIGH
1.67607,4.27521e-06,9.23487e-07,3.58277e-07,0.167607,3.46334,2.03674e-05,0.209904,1.97191,8034.33,9234.33,not operable,RE_HIGH
1.67607,4.67814e-06,1.01052e-06,3.92044e-07,0.167607,3.78976,2.03674e-05,0.229687,1.97191,7763.82,8963.82,not operable,RE_HIGH
1.67607,5.11904e-06,1.10576e-06,4.28993e-07,0.167607,4.14693,2.03674e-05,0.251335,1.97191,7512.23,8712.23,not operable,RE_HIGH
1.67607,5.60149e-06,1.20998e-06,4.69424e-07,0.167607,4.53777,2.03674e-05,0.275022,1.97191,7277.5,8477.5,not operable,RE_HIGH
1.67607,6.12942e-06,1.32401e-06,5.13666e-07,0.167607,4.96544,2.03674e-05,0.300942,1.97191,7057.74,8257.74,not operable,RE_HIGH
1.67607,6.7071e-06,1.4488e-06,5.62078e-07,0.167607,5.43342,2.03674e-05,0.329305,1.97191,6851.17,8051.17,not operable,RE_HIGH
1.67607,7.33923e-06,1.58534e-06,6.15052e-07,0.167607,5.94551,2.03674e-05,0.360342,1.97191,6656.1,7856.1,not operable,RE_HIGH
1.67607,8.03093e-06,1.73476e-06,6.73019e-07,0.167607,6.50585,2.03674e-05,0.394303,1.97191,6470.95,7670.95,not operable,RE_HIGH
1.67607,8.78782e-06,1.89826e-06,7.3645e-07,0.167607,7.11901,2.03674e-05,0.431465,1.97191,6294.21,7494.21,not operable,RE_HIGH
1.67607,9.61605e-06,2.07716e-06,8.05858e-07,0.167607,7.78996,2.03674e-05,0.472129,1.97191,6124.47,7324.47,not operable,RE_HIGH
1.67607,1.05223e-05,2.27293e-06,8.81808e-07,0.167607,8.52414,2.03674e-05,0.516626,1.97191,5960.33,7160.33,not operable,RE_HIGH
1.67607,1.1514e-05,2.48715e-06,9.64916e-07,0.167607,9.32752,2.03674e-05,0.565317,1.97191,5800.46,7000.46,not operable,RE_HIGH
1.67607,1.25992e-05,2.72155e-06,1.05586e-06,0.167607,10.2066,2.03674e-05,0.618596,1.97191,5643.57,6843.57,not operable,RE_HIGH
1.67607,1.37867e-05,2.97805e-06,1.15537e-06,0.167607,11.1686,2.03674e-05,0.676897,1.97191,5488.38,6688.38,not operable,RE_HIGH
1.67607,1.5086e-05,3.25873e-06,1.26426e-06,0.167607,12.2212,2.03674e-05,0.740693,1.97191,5333.63,6533.63,not operable,RE_HIGH
1.67607,1.65078e-05,3.56585e-06,1.38341e-06,0.167607,13.373,2.03674e-05,0.810502,1.97191,5178.07,6378.07,not operable,RE_HIGH
1.67607,1.80636e-05,3.90192e-06,1.5138e-06,0.167607,14.6334,2.03674e-05,0.886889,1.97191,5020.44,6220.44,not operable,RE_HIGH
1.67607,1.97661e-05,4.26967e-06,1.65647e-06,0.167607,16.0125,2.03674e-05,0.970476,1.97191,4859.44,6059.44,not operable,RE_HIGH
1.67607,2.1629e-05,4.67207e-06,1.81258e-06,0.167607,17.5216,2.03674e-05,1.06194,1.97191,4693.79,5893.79,marginal,RE_HIGH
1.67607,2.36675e-05,5.1124e-06,1.98342e-06,0.167607,19.173,2.03674e-05,1.16203,1.97191,4522.13,5722.13,marginal,RE_HIGH
1.67607,2.58981e-05,5.59424e-06,2.17035e-06,0.167607,20.98,2.03674e-05,1.27154,1.97191,4343.06,5543.06,marginal,RE_HIGH
1.67607,2.83389e-05,6.12148e-06,2.3749e-06,0.167607,22.9573,2.03674e-05,1.39138,1.97191,4155.15,5355.15,marginal,RE_HIGH
1.67607,3.10098e-05,6.69841e-06,2.59872e-06,0.167607,25.121,2.03674e-05,1.52252,1.97191,3956.85,5156.85,operable,RE_HIGH
1.67607,3.39323e-05,7.32972e-06,2.84365e-06,0.167607,27.4886,2.03674e-05,1.66601,1.97191,3746.56,4946.56,operable,RE_HIGH
1.67607,3.71304e-05,8.02052e-06,3.11165e-06,0.167607,30.0793,2.03674e-05,1.82303,1.97191,3522.58,4722.58,operable,RE_HIGH
1.67607,4.06298e-05,8.77644e-06,3.40492e-06,0.167607,32.9142,2.03674e-05,1.99484,1.97191,3283.08,4483.08,operable,RE_HIGH
1.67607,4.44591e-05,9.60359e-06,3.72582e-06,0.167607,36.0163,2.03674e-05,2.18285,1.97191,3026.12,4226.12,operable,RE_HIGH
1.67607,4.86492e-05,1.05087e-05,4.07697e-06,0.167607,39.4107,2.03674e-05,2.38858,1.97191,2749.62,3949.62,operable,RE_HIGH
1.67607,5.32343e-05,1.14991e-05,4.46122e-06,0.167607,43.1251,2.03674e-05,2.6137,1.97191,2451.33,3651.33,operable,RE_HIGH
1.67607,5.82515e-05,1.25829e-05,4.88167e-06,0.167607,47.1895,2.03674e-05,2.86003,1.97191,2128.83,3328.83,operable,RE_HIGH
1.67607,6.37415e-05,1.37688e-05,5.34176e-06,0.167607,51.637,2.03674e-05,3.12958,1.97191,1779.5,2979.5,operable,RE_HIGH
1.67607,6.9749e-05,1.50665e-05,5.8452e-06,0.167607,56.5036,2.03674e-05,3.42454,1.97191,1400.51,2600.51,operable,RE_HIGH
1.67607,7.63227e-05,1.64864e-05,6.3961e-06,0.167607,61.829,2.03674e-05,3.74729,1.97191,988.77,2188.77,operable,RE_HIGH
1.67607,8.35159e-05,1.80402e-05,6.99891e-06,0.167607,67.6562,2.03674e-05,4.10046,1.97191,540.952,1740.95,operable,RE_HIGH
1.67607,9.1387e-05,1.97405e-05,7.65854e-06,0.167607,74.0326,2.03674e-05,4.48692,1.97191,53.4162,1253.42,operable,RE_HIGH
1.67607,0.0001,2.1601e-05,8.38034e-06,0.167607,81.01,2.03674e-05,4.9098,1.97191,-477.795,722.205,not operable,RE_HIGH;FLOODING
1.90923,2e-07,4.3202e-08,1.90923e-08,0.190923,0.184559,2.2215e-05,0.00900291,1.73109,72904.6,74104.6,not operable,VERY_THIN
1.90923,2.18849e-07,4.72736e-08,2.08917e-08,0.190923,0.201953,2.2215e-05,0.00985141,1.73109,67163.2,68363.2,not operable,VERY_THIN
1.90923,2.39475e-07,5.1729e-08,2.28607e-08,0.190923,0.220987,2.2215e-05,0.0107799,1.73109,61916,63116,not operable,VERY_THIN
1.90923,2.62045e-07,5.66044e-08,2.50152e-08,0.190923,0.241814,2.2215e-05,0.0117959,1.73109,57120.5,58320.5,not operable,VERY_THIN
1.90923,2.86742e-07,6.19392e-08,2.73729e-08,0.190923,0.264604,2.2215e-05,0.0129076,1.73109,52737.8,53937.8,not operable,VERY_THIN
1.90923,3.13767e-07,6.77768e-08,2.99527e-08,0.190923,0.289543,2.2215e-05,0.0141241,1.73109,48732.3,49932.3,not operable,VERY_THIN
1.90923,3.43339e-07,7.41646e-08,3.27756e-08,0.190923,0.316831,2.2215e-05,0.0154553,1.73109,45071.4,46271.4,not operable,VERY_THIN
1.90923,3.75698e-07,8.11544e-08,3.58647e-08,0.190923,0.346692,2.2215e-05,0.0169119,1.73109,41725.4,42925.4,not operable,VERY_THIN
1.90923,4.11106e-07,8.8803e-08,3.92448e-08,0.190923,0.379367,2.2215e-05,0.0185058,1.73109,38667.3,39867.3,not operable,VERY_THIN
1.90923,4.49852e-07,9.71724e-08,4.29435e-08,0.190923,0.415121,2.2215e-05,0.0202499,1.73109,35872.1,37072.1,not operable,VERY_THIN
1.90923,4.92249e-07,1.06331e-07,4.69909e-08,0.190923,0.454245,2.2215e-05,0.0221584,1.73109,33317.2,34517.2,not operable,VERY_THIN
1.90923,5.38642e-07,1.16352e-07,5.14196e-08,0.190923,0.497056,2.2215e-05,0.0242468,1.73109,30981.8,32181.8,not operable,VERY_THIN
1.90923,5.89408e-07,1.27318e-07,5.62658e-08,0.190923,0.543903,2.2215e-05,0.0265319,1.73109,28847,30047,not operable,VERY_THIN
1.90923,6.44958e-07,1.39317e-07,6.15687e-08,0.190923,0.595164,2.2215e-05,0.0290325,1.73109,26895.4,28095.4,not operable,VERY_THIN
1.90923,7.05744e-07,1.52448e-07,6.73714e-08,0.190923,0.651257,2.2215e-05,0.0317688,1.73109,25111.2,26311.2,not operable,VERY_THIN
1.90923,7.72258e-07,1.66815e-07,7.37209e-08,0.190923,0.712636,2.2215e-05,0.0347629,1.73109,23479.9,24679.9,not operable,VERY_THIN
1.90923,8.45042e-07,1.82537e-07,8.06689e-08,0.190923,0.7798,2.2215e-05,0.0380392,1.73109,21988.4,23188.4,not operable,VERY_THIN
1.90923,9.24685e-07,1.99741e-07,8.82718e-08,0.190923,0.853294,2.2215e-05,0.0416243,1.73109,20624.3,21824.3,not operable,VERY_THIN
1.90923,1.01183e-06,2.18566e-07,9.65912e-08,0.190923,0.933715,2.2215e-05,0.0455472,1.73109,19376.8,20576.8,not operable,VERY_THIN
1.90923,1.1072e-06,2.39165e-07,1.05695e-07,0.190923,1.02171,2.2215e-05,0.04984,1.73109,18235.7,19435.7,not operable,RE_HIGH;VERY_THIN
1.90923,1.21155e-06,2.61706e-07,1.15656e-07,0.190923,1.11801,2.2215e-05,0.0545372,1.73109,17191.6,18391.6,not operable,RE_HIGH;VERY_THIN
1.90923,1.32573e-06,2.86371e-07,1.26556e-07,0.190923,1.22338,2.2215e-05,0.0596772,1.73109,16236.2,17436.2,not operable,RE_HIGH;VERY_THIN
1.90923,1.45068e-06,3.13361e-07,1.38484e-07,0.190923,1.33868,2.2215e-05,0.0653017,1.73109,15361.6,16561.6,not operable,RE_HIGH;VERY_THIN
1.90923,1.5874e-06,3.42894e-07,1.51536e-07,0.190923,1.46484,2.2215e-05,0.0714562,1.73109,14560.9,15760.9,not operable,RE_HIGH;VERY_THIN
1.90923,1.73701e-06,3.75211e-07,1.65818e-07,0.190923,1.6029,2.2215e-05,0.0781907,1.73109,13827.4,15027.4,not operable,RE_HIGH;VERY_THIN
1.90923,1.90072e-06,4.10574e-07,1.81445e-07,0.190923,1.75397,2.2215e-05,0.08556,1.73109,13155.2,14355.2,not operable,RE_HIGH;VERY_THIN
1.90923,2.07986e-06,4.49269e-07,1.98546e-07,0.190923,1.91928,2.2215e-05,0.0936238,1.73109,12538.9,13738.9,not operable,RE_HIGH
1.90923,2.27588e-06,4.91612e-07,2.17259e-07,0.190923,2.10017,2.2215e-05,0.102448,1.73109,11973.5,13173.5,not operable,RE_HIGH
1.90923,2.49037e-06,5.37945e-07,2.37735e-07,0.190923,2.2981,2.2215e-05,0.112103,1.73109,11454.3,12654.3,not operable,RE_HIGH
1.90923,2.72508e-06,5.88644e-07,2.6014e-07,0.190923,2.51469,2.2215e-05,0.122668,1.73109,10977.2,12177.2,not operable,RE_HIGH
1.90923,2.98191e-06,6.44123e-07,2.84658e-07,0.190923,2.75169,2.2215e-05,0.13423,1.73109,10538.2,11738.2,not operable,RE_HIGH
1.90923,3.26295e-06,7.0483e-07,3.11486e-07,0.190923,3.01103,2.2215e-05,0.14688,1.73109,10133.9,11333.9,not operable,RE_HIGH
1.90923,3.57048e-06,7.71258e-07,3.40843e-07,0.190923,3.29482,2.2215e-05,0.160723,1.73109,9760.94,10960.9,not operable,RE_HIGH
1.90923,3.90698e-06,8.43947e-07,3.72967e-07,0.190923,3.60534,2.2215e-05,0.175871,1.73109,9416.28,10616.3,not operable,RE_HIGH
1.90923,4.27521e-06,9.23487e-07,4.08118e-07,0.190923,3.94514,2.2215e-05,0.192447,1.73109,9097.13,10297.1,not operable,RE_HIGH
1.90923,4.67814e-06,1.01052e-06,4.46582e-07,0.190923,4.31696,2.2215e-05,0.210584,1.73109,8800.91,10000.9,not operable,RE_HIGH
1.90923,5.11904e-06,1.10576e-06,4.88671e-07,0.190923,4.72382,2.2215e-05,0.230431,1.73109,8525.2,9725.2,not operable,RE_HIGH
1.90923,5.60149e-06,1.20998e-06,5.34727e-07,0.190923,5.16903,2.2215e-05,0.252149,1.73109,8267.77,9467.77,not operable,RE_HIGH
1.90923,6.12942e-06,1.32401e-06,5.85123e-07,0.190923,5.65619,2.2215e-05,0.275913,1.73109,8026.54,9226.54,not operable,RE_HIGH
1.90923,6.7071e-06,1.4488e-06,6.4027e-07,0.190923,6.18927,2.2215e-05,0.301917,1.73109,7799.53,8999.53,not operable,RE_HIGH
1.90923,7.33923e-06,1.58534e-06,7.00614e-07,0.190923,6.7726,2.2215e-05,0.330372,1.73109,7584.92,8784.92,not operable,RE_HIGH
1.90923,8.03093e-06,1.73476e-06,7.66645e-07,0.190923,7.4109,2.2215e-05,0.361509,1.73109,7380.95,8580.95,not operable,RE_HIGH
1.90923,8.78782e-06,1.89826e-06,8.38899e-07,0.190923,8.10935,2.2215e-05,0.39558,1.73109,7185.98,8385.98,not operable,RE_HIGH
1.90923,9.61605e-06,2.07716e-06,9.17963e-07,0.190923,8.87364,2.2215e-05,0.432862,1.73109,6998.42,8198.42,not operable,RE_HIGH
1.90923,1.05223e-05,2.27293e-06,1.00448e-06,0.190923,9.70996,2.2215e-05,0.473659,1.73109,6816.74,8016.74,not operable,RE_HIGH
1.90923,1.1514e-05,2.48715e-06,1.09915e-06,0.190923,10.6251,2.2215e-05,0.5183,1.73109,6639.47,7839.47,not operable,RE_HIGH
1.90923,1.25992e-05,2.72155e-06,1.20274e-06,0.190923,11.6265,2.2215e-05,0.567148,1.73109,6465.18,7665.18,not operable,RE_HIGH
1.90923,1.37867e-05,2.97805e-06,1.31609e-06,0.190923,12.7222,2.2215e-05,0.6206,1.73109,6292.45,7492.45,not operable,RE_HIGH
1.90923,1.5086e-05,3.25873e-06,1.44013e-06,0.190923,13.9213,2.2215e-05,0.67909,1.73109,6119.87,7319.87,not operable,RE_HIGH
1.90923,1.65078e-05,3.56585e-06,1.57586e-06,0.190923,15.2333,2.2215e-05,0.743093,1.73109,5946.04,7146.04,not operable,RE_HIGH
1.90923,1.80636e-05,3.90192e-06,1.72438e-06,0.190923,16.669,2.2215e-05,0.813127,1.73109,5769.56,6969.56,not operable,RE_HIGH
1.90923,1.97661e-05,4.26967e-06,1.8869e-06,0.190923,18.24,2.2215e-05,0.889762,1.73109,5589,6789,not operable,RE_HIGH
1.90923,2.1629e-05,4.67207e-06,2.06474e-06,0.190923,19.9591,2.2215e-05,0.97362,1.73109,5402.87,6602.87,not operable,RE_HIGH
1.90923,2.36675e-05,5.1124e-06,2.25933e-06,0.190923,21.8402,2.2215e-05,1.06538,1.73109,5209.69,6409.69,marginal,RE_HIGH
1.90923,2.58981e-05,5.59424e-06,2.47227e-06,0.190923,23.8986,2.2215e-05,1.16579,1.73109,5007.87,6207.87,marginal,RE_HIGH
1.90923,2.83389e-05,6.12148e-06,2.70527e-06,0.190923,26.151,2.2215e-05,1.27566,1.73109,4795.77,5995.77,marginal,RE_HIGH
1.90923,3.10098e-05,6.69841e-06,2.96024e-06,0.190923,28.6156,2.2215e-05,1.39589,1.73109,4571.69,5771.69,marginal,RE_HIGH
1.90923,3.39323e-05,7.32972e-06,3.23923e-06,0.190923,31.3126,2.2215e-05,1.52745,1.73109,4333.79,5533.79,operable,RE_HIGH
1.90923,3.71304e-05,8.02052e-06,3.54452e-06,0.190923,34.2637,2.2215e-05,1.67141,1.73109,4080.15,5280.15,operable,RE_HIGH
1.90923,4.06298e-05,8.77644e-06,3.87858e-06,0.190923,37.493,2.2215e-05,1.82893,1.73109,3808.71,5008.71,operable,RE_HIGH
1.90923,4.44591e-05,9.60359e-06,4.24413e-06,0.190923,41.0266,2.2215e-05,2.00131,1.73109,3517.26,4717.26,operable,RE_HIGH
1.90923,4.86492e-05,1.05087e-05,4.64413e-06,0.190923,44.8932,2.2215e-05,2.18992,1.73109,3203.44,4403.44,operable,RE_HIGH
1.90923,5.32343e-05,1.14991e-05,5.08182e-06,0.190923,49.1243,2.2215e-05,2.39632,1.73109,2864.7,4064.7,operable,RE_HIGH
1.90923,5.82515e-05,1.25829e-05,5.56077e-06,0.190923,53.7541,2.2215e-05,2.62216,1.73109,2498.29,3698.29,operable,RE_HIGH
1.90923,6.37415e-05,1.37688e-05,6.08486e-06,0.190923,58.8203,2.2215e-05,2.8693,1.73109,2101.24,3301.24,operable,RE_HIGH
1.90923,6.9749e-05,1.50665e-05,6.65834e-06,0.190923,64.364,2.2215e-05,3.13972,1.73109,1670.32,2870.32,operable,RE_HIGH
1.90923,7.63227e-05,1.64864e-05,7.28588e-06,0.190923,70.4301,2.2215e-05,3.43563,1.73109,1202.04,2402.04,operable,RE_HIGH
1.90923,8.35159e-05,1.80402e-05,7.97255e-06,0.190923,77.068,2.2215e-05,3.75943,1.73109,692.591,1892.59,operable,RE_HIGH
